,time,temp,plant,plant_number,location
638,2025-07-03 23:00:00,30.2,open,open 2,Cottonwood Creek
639,2025-07-04 00:00:00,28.6,open,open 2,Cottonwood Creek
640,2025-07-04 01:00:00,28.1,open,open 2,Cottonwood Creek
641,2025-07-04 02:00:00,25.9,open,open 2,Cottonwood Creek
642,2025-07-04 03:00:00,25.0,open,open 2,Cottonwood Creek
643,2025-07-04 04:00:00,24.5,open,open 2,Cottonwood Creek
644,2025-07-04 05:00:00,23.8,open,open 2,Cottonwood Creek
645,2025-07-04 06:00:00,22.5,open,open 2,Cottonwood Creek
646,2025-07-04 07:00:00,23.6,open,open 2,Cottonwood Creek
647,2025-07-04 08:00:00,32.1,open,open 2,Cottonwood Creek
648,2025-07-04 09:00:00,37.9,open,open 2,Cottonwood Creek
649,2025-07-04 10:00:00,39.6,open,open 2,Cottonwood Creek
650,2025-07-04 11:00:00,43.7,open,open 2,Cottonwood Creek
651,2025-07-04 12:00:00,47.4,open,open 2,Cottonwood Creek
652,2025-07-04 13:00:00,48.7,open,open 2,Cottonwood Creek
653,2025-07-04 14:00:00,50.8,open,open 2,Cottonwood Creek
654,2025-07-04 15:00:00,50.3,open,open 2,Cottonwood Creek
655,2025-07-04 16:00:00,51.5,open,open 2,Cottonwood Creek
656,2025-07-04 17:00:00,49.6,open,open 2,Cottonwood Creek
657,2025-07-04 18:00:00,44.7,open,open 2,Cottonwood Creek
658,2025-07-04 19:00:00,44.9,open,open 2,Cottonwood Creek
659,2025-07-04 20:00:00,37.0,open,open 2,Cottonwood Creek
660,2025-07-04 21:00:00,34.1,open,open 2,Cottonwood Creek
661,2025-07-04 22:00:00,32.6,open,open 2,Cottonwood Creek
662,2025-07-04 23:00:00,31.0,open,open 2,Cottonwood Creek
663,2025-07-05 00:00:00,30.1,open,open 2,Cottonwood Creek
664,2025-07-05 01:00:00,29.3,open,open 2,Cottonwood Creek
665,2025-07-05 02:00:00,29.2,open,open 2,Cottonwood Creek
666,2025-07-05 03:00:00,27.5,open,open 2,Cottonwood Creek
667,2025-07-05 04:00:00,27.3,open,open 2,Cottonwood Creek
668,2025-07-05 05:00:00,25.5,open,open 2,Cottonwood Creek
669,2025-07-05 06:00:00,24.9,open,open 2,Cottonwood Creek
670,2025-07-05 07:00:00,25.9,open,open 2,Cottonwood Creek
671,2025-07-05 08:00:00,34.5,open,open 2,Cottonwood Creek
672,2025-07-05 09:00:00,39.6,open,open 2,Cottonwood Creek
673,2025-07-05 10:00:00,44.0,open,open 2,Cottonwood Creek
674,2025-07-05 11:00:00,47.5,open,open 2,Cottonwood Creek
675,2025-07-05 12:00:00,50.3,open,open 2,Cottonwood Creek
676,2025-07-05 13:00:00,52.2,open,open 2,Cottonwood Creek
677,2025-07-05 14:00:00,51.6,open,open 2,Cottonwood Creek
678,2025-07-05 15:00:00,53.0,open,open 2,Cottonwood Creek
679,2025-07-05 16:00:00,52.8,open,open 2,Cottonwood Creek
680,2025-07-05 17:00:00,51.5,open,open 2,Cottonwood Creek
681,2025-07-05 18:00:00,51.0,open,open 2,Cottonwood Creek
682,2025-07-05 19:00:00,46.7,open,open 2,Cottonwood Creek
683,2025-07-05 20:00:00,39.0,open,open 2,Cottonwood Creek
684,2025-07-05 21:00:00,35.6,open,open 2,Cottonwood Creek
685,2025-07-05 22:00:00,33.5,open,open 2,Cottonwood Creek
686,2025-07-05 23:00:00,32.1,open,open 2,Cottonwood Creek
687,2025-07-06 00:00:00,31.4,open,open 2,Cottonwood Creek
688,2025-07-06 01:00:00,29.7,open,open 2,Cottonwood Creek
689,2025-07-06 02:00:00,28.2,open,open 2,Cottonwood Creek
690,2025-07-06 03:00:00,27.2,open,open 2,Cottonwood Creek
691,2025-07-06 04:00:00,26.2,open,open 2,Cottonwood Creek
692,2025-07-06 05:00:00,25.2,open,open 2,Cottonwood Creek
693,2025-07-06 06:00:00,24.6,open,open 2,Cottonwood Creek
694,2025-07-06 07:00:00,26.3,open,open 2,Cottonwood Creek
695,2025-07-06 08:00:00,35.6,open,open 2,Cottonwood Creek
696,2025-07-06 09:00:00,41.8,open,open 2,Cottonwood Creek
697,2025-07-06 10:00:00,45.5,open,open 2,Cottonwood Creek
698,2025-07-06 11:00:00,50.4,open,open 2,Cottonwood Creek
699,2025-07-06 12:00:00,52.8,open,open 2,Cottonwood Creek
700,2025-07-06 13:00:00,53.1,open,open 2,Cottonwood Creek
701,2025-07-06 14:00:00,53.8,open,open 2,Cottonwood Creek
702,2025-07-06 15:00:00,54.6,open,open 2,Cottonwood Creek
703,2025-07-06 16:00:00,54.6,open,open 2,Cottonwood Creek
704,2025-07-06 17:00:00,52.6,open,open 2,Cottonwood Creek
705,2025-07-06 18:00:00,49.2,open,open 2,Cottonwood Creek
706,2025-07-06 19:00:00,47.6,open,open 2,Cottonwood Creek
707,2025-07-06 20:00:00,40.0,open,open 2,Cottonwood Creek
708,2025-07-06 21:00:00,36.9,open,open 2,Cottonwood Creek
709,2025-07-06 22:00:00,35.2,open,open 2,Cottonwood Creek
710,2025-07-06 23:00:00,33.9,open,open 2,Cottonwood Creek
711,2025-07-07 00:00:00,31.7,open,open 2,Cottonwood Creek
712,2025-07-07 01:00:00,30.2,open,open 2,Cottonwood Creek
713,2025-07-07 02:00:00,28.7,open,open 2,Cottonwood Creek
714,2025-07-07 03:00:00,27.6,open,open 2,Cottonwood Creek
715,2025-07-07 04:00:00,26.5,open,open 2,Cottonwood Creek
716,2025-07-07 05:00:00,26.0,open,open 2,Cottonwood Creek
717,2025-07-07 06:00:00,25.8,open,open 2,Cottonwood Creek
718,2025-07-07 07:00:00,27.8,open,open 2,Cottonwood Creek
719,2025-07-07 08:00:00,36.3,open,open 2,Cottonwood Creek
720,2025-07-07 09:00:00,42.1,open,open 2,Cottonwood Creek
721,2025-07-07 10:00:00,45.4,open,open 2,Cottonwood Creek
722,2025-07-07 11:00:00,45.7,open,open 2,Cottonwood Creek
723,2025-07-07 12:00:00,50.2,open,open 2,Cottonwood Creek
724,2025-07-07 13:00:00,52.0,open,open 2,Cottonwood Creek
725,2025-07-07 14:00:00,54.8,open,open 2,Cottonwood Creek
726,2025-07-07 15:00:00,54.4,open,open 2,Cottonwood Creek
727,2025-07-07 16:00:00,53.5,open,open 2,Cottonwood Creek
728,2025-07-07 17:00:00,52.0,open,open 2,Cottonwood Creek
729,2025-07-07 18:00:00,49.6,open,open 2,Cottonwood Creek
730,2025-07-07 19:00:00,46.4,open,open 2,Cottonwood Creek
731,2025-07-07 20:00:00,39.9,open,open 2,Cottonwood Creek
732,2025-07-07 21:00:00,36.8,open,open 2,Cottonwood Creek
733,2025-07-07 22:00:00,35.3,open,open 2,Cottonwood Creek
734,2025-07-07 23:00:00,34.3,open,open 2,Cottonwood Creek
735,2025-07-08 00:00:00,33.0,open,open 2,Cottonwood Creek
736,2025-07-08 01:00:00,31.8,open,open 2,Cottonwood Creek
737,2025-07-08 02:00:00,30.8,open,open 2,Cottonwood Creek
738,2025-07-08 03:00:00,29.8,open,open 2,Cottonwood Creek
739,2025-07-08 04:00:00,29.3,open,open 2,Cottonwood Creek
740,2025-07-08 05:00:00,28.6,open,open 2,Cottonwood Creek
741,2025-07-08 06:00:00,27.8,open,open 2,Cottonwood Creek
742,2025-07-08 07:00:00,28.6,open,open 2,Cottonwood Creek
743,2025-07-08 08:00:00,36.4,open,open 2,Cottonwood Creek
744,2025-07-08 09:00:00,41.7,open,open 2,Cottonwood Creek
745,2025-07-08 10:00:00,46.7,open,open 2,Cottonwood Creek
746,2025-07-08 11:00:00,49.3,open,open 2,Cottonwood Creek
747,2025-07-08 12:00:00,53.2,open,open 2,Cottonwood Creek
748,2025-07-08 13:00:00,54.1,open,open 2,Cottonwood Creek
749,2025-07-08 14:00:00,56.7,open,open 2,Cottonwood Creek
750,2025-07-08 15:00:00,57.4,open,open 2,Cottonwood Creek
751,2025-07-08 16:00:00,57.7,open,open 2,Cottonwood Creek
752,2025-07-08 17:00:00,55.2,open,open 2,Cottonwood Creek
753,2025-07-08 18:00:00,53.5,open,open 2,Cottonwood Creek
754,2025-07-08 19:00:00,50.8,open,open 2,Cottonwood Creek
755,2025-07-08 20:00:00,42.7,open,open 2,Cottonwood Creek
756,2025-07-08 21:00:00,38.6,open,open 2,Cottonwood Creek
757,2025-07-08 22:00:00,36.8,open,open 2,Cottonwood Creek
758,2025-07-08 23:00:00,35.4,open,open 2,Cottonwood Creek
759,2025-07-09 00:00:00,33.5,open,open 2,Cottonwood Creek
760,2025-07-09 01:00:00,34.0,open,open 2,Cottonwood Creek
761,2025-07-09 02:00:00,33.0,open,open 2,Cottonwood Creek
762,2025-07-09 03:00:00,31.1,open,open 2,Cottonwood Creek
763,2025-07-09 04:00:00,30.0,open,open 2,Cottonwood Creek
764,2025-07-09 05:00:00,28.6,open,open 2,Cottonwood Creek
765,2025-07-09 06:00:00,27.8,open,open 2,Cottonwood Creek
766,2025-07-09 07:00:00,29.0,open,open 2,Cottonwood Creek
767,2025-07-09 08:00:00,37.8,open,open 2,Cottonwood Creek
768,2025-07-09 09:00:00,43.8,open,open 2,Cottonwood Creek
769,2025-07-09 10:00:00,48.5,open,open 2,Cottonwood Creek
770,2025-07-09 11:00:00,52.1,open,open 2,Cottonwood Creek
771,2025-07-09 12:00:00,56.1,open,open 2,Cottonwood Creek
772,2025-07-09 13:00:00,57.5,open,open 2,Cottonwood Creek
773,2025-07-09 14:00:00,59.4,open,open 2,Cottonwood Creek
774,2025-07-09 15:00:00,61.1,open,open 2,Cottonwood Creek
775,2025-07-09 16:00:00,59.2,open,open 2,Cottonwood Creek
776,2025-07-09 17:00:00,56.9,open,open 2,Cottonwood Creek
777,2025-07-09 18:00:00,54.2,open,open 2,Cottonwood Creek
778,2025-07-09 19:00:00,50.4,open,open 2,Cottonwood Creek
779,2025-07-09 20:00:00,43.6,open,open 2,Cottonwood Creek
780,2025-07-09 21:00:00,39.5,open,open 2,Cottonwood Creek
781,2025-07-09 22:00:00,38.0,open,open 2,Cottonwood Creek
782,2025-07-09 23:00:00,36.3,open,open 2,Cottonwood Creek
783,2025-07-10 00:00:00,35.1,open,open 2,Cottonwood Creek
784,2025-07-10 01:00:00,33.3,open,open 2,Cottonwood Creek
785,2025-07-10 02:00:00,31.4,open,open 2,Cottonwood Creek
786,2025-07-10 03:00:00,30.4,open,open 2,Cottonwood Creek
787,2025-07-10 04:00:00,29.4,open,open 2,Cottonwood Creek
788,2025-07-10 05:00:00,28.3,open,open 2,Cottonwood Creek
789,2025-07-10 06:00:00,28.1,open,open 2,Cottonwood Creek
790,2025-07-10 07:00:00,28.6,open,open 2,Cottonwood Creek
791,2025-07-10 08:00:00,37.3,open,open 2,Cottonwood Creek
792,2025-07-10 09:00:00,39.4,open,open 2,Cottonwood Creek
793,2025-07-10 10:00:00,42.7,open,open 2,Cottonwood Creek
794,2025-07-10 11:00:00,47.1,open,open 2,Cottonwood Creek
795,2025-07-10 12:00:00,50.1,open,open 2,Cottonwood Creek
796,2025-07-10 13:00:00,53.6,open,open 2,Cottonwood Creek
797,2025-07-10 14:00:00,55.1,open,open 2,Cottonwood Creek
798,2025-07-10 15:00:00,55.6,open,open 2,Cottonwood Creek
799,2025-07-10 16:00:00,57.5,open,open 2,Cottonwood Creek
800,2025-07-10 17:00:00,55.2,open,open 2,Cottonwood Creek
801,2025-07-10 18:00:00,52.4,open,open 2,Cottonwood Creek
802,2025-07-10 19:00:00,48.4,open,open 2,Cottonwood Creek
803,2025-07-10 20:00:00,41.9,open,open 2,Cottonwood Creek
804,2025-07-10 21:00:00,38.5,open,open 2,Cottonwood Creek
805,2025-07-10 22:00:00,36.5,open,open 2,Cottonwood Creek
806,2025-07-10 23:00:00,35.9,open,open 2,Cottonwood Creek
807,2025-07-11 00:00:00,34.5,open,open 2,Cottonwood Creek
808,2025-07-11 01:00:00,33.0,open,open 2,Cottonwood Creek
809,2025-07-11 02:00:00,31.9,open,open 2,Cottonwood Creek
810,2025-07-11 03:00:00,30.8,open,open 2,Cottonwood Creek
811,2025-07-11 04:00:00,29.9,open,open 2,Cottonwood Creek
812,2025-07-11 05:00:00,29.3,open,open 2,Cottonwood Creek
813,2025-07-11 06:00:00,28.4,open,open 2,Cottonwood Creek
814,2025-07-11 07:00:00,28.8,open,open 2,Cottonwood Creek
815,2025-07-11 08:00:00,33.2,open,open 2,Cottonwood Creek
816,2025-07-11 09:00:00,36.4,open,open 2,Cottonwood Creek
817,2025-07-11 10:00:00,40.7,open,open 2,Cottonwood Creek
818,2025-07-11 11:00:00,45.3,open,open 2,Cottonwood Creek
819,2025-07-11 12:00:00,48.4,open,open 2,Cottonwood Creek
820,2025-07-11 13:00:00,52.1,open,open 2,Cottonwood Creek
821,2025-07-11 14:00:00,54.9,open,open 2,Cottonwood Creek
822,2025-07-11 15:00:00,54.9,open,open 2,Cottonwood Creek
823,2025-07-11 16:00:00,53.1,open,open 2,Cottonwood Creek
824,2025-07-11 17:00:00,52.8,open,open 2,Cottonwood Creek
825,2025-07-11 18:00:00,50.6,open,open 2,Cottonwood Creek
826,2025-07-11 19:00:00,46.7,open,open 2,Cottonwood Creek
827,2025-07-11 20:00:00,40.0,open,open 2,Cottonwood Creek
828,2025-07-11 21:00:00,36.8,open,open 2,Cottonwood Creek
829,2025-07-11 22:00:00,35.4,open,open 2,Cottonwood Creek
830,2025-07-11 23:00:00,34.1,open,open 2,Cottonwood Creek
831,2025-07-12 00:00:00,32.8,open,open 2,Cottonwood Creek
832,2025-07-12 01:00:00,31.6,open,open 2,Cottonwood Creek
833,2025-07-12 02:00:00,30.2,open,open 2,Cottonwood Creek
834,2025-07-12 03:00:00,29.6,open,open 2,Cottonwood Creek
835,2025-07-12 04:00:00,28.8,open,open 2,Cottonwood Creek
836,2025-07-12 05:00:00,27.6,open,open 2,Cottonwood Creek
837,2025-07-12 06:00:00,26.9,open,open 2,Cottonwood Creek
838,2025-07-12 07:00:00,27.8,open,open 2,Cottonwood Creek
839,2025-07-12 08:00:00,32.7,open,open 2,Cottonwood Creek
0,2025-06-07 09:00:00,36.2,open,open 3,Cottonwood Creek
1,2025-06-07 10:00:00,40.4,open,open 3,Cottonwood Creek
2,2025-06-07 11:00:00,43.3,open,open 3,Cottonwood Creek
3,2025-06-07 12:00:00,45.7,open,open 3,Cottonwood Creek
4,2025-06-07 13:00:00,47.4,open,open 3,Cottonwood Creek
5,2025-06-07 14:00:00,48.9,open,open 3,Cottonwood Creek
6,2025-06-07 15:00:00,49.7,open,open 3,Cottonwood Creek
7,2025-06-07 16:00:00,49.0,open,open 3,Cottonwood Creek
8,2025-06-07 17:00:00,48.1,open,open 3,Cottonwood Creek
9,2025-06-07 18:00:00,46.4,open,open 3,Cottonwood Creek
10,2025-06-07 19:00:00,40.5,open,open 3,Cottonwood Creek
11,2025-06-07 20:00:00,34.8,open,open 3,Cottonwood Creek
12,2025-06-07 21:00:00,32.3,open,open 3,Cottonwood Creek
13,2025-06-07 22:00:00,31.2,open,open 3,Cottonwood Creek
14,2025-06-07 23:00:00,29.6,open,open 3,Cottonwood Creek
15,2025-06-08 00:00:00,28.0,open,open 3,Cottonwood Creek
16,2025-06-08 01:00:00,26.8,open,open 3,Cottonwood Creek
17,2025-06-08 02:00:00,26.2,open,open 3,Cottonwood Creek
18,2025-06-08 03:00:00,25.2,open,open 3,Cottonwood Creek
19,2025-06-08 04:00:00,24.4,open,open 3,Cottonwood Creek
20,2025-06-08 05:00:00,23.2,open,open 3,Cottonwood Creek
21,2025-06-08 06:00:00,22.9,open,open 3,Cottonwood Creek
22,2025-06-08 07:00:00,26.5,open,open 3,Cottonwood Creek
23,2025-06-08 08:00:00,33.0,open,open 3,Cottonwood Creek
24,2025-06-08 09:00:00,37.7,open,open 3,Cottonwood Creek
25,2025-06-08 10:00:00,41.6,open,open 3,Cottonwood Creek
26,2025-06-08 11:00:00,43.6,open,open 3,Cottonwood Creek
27,2025-06-08 12:00:00,45.0,open,open 3,Cottonwood Creek
28,2025-06-08 13:00:00,47.2,open,open 3,Cottonwood Creek
29,2025-06-08 14:00:00,47.8,open,open 3,Cottonwood Creek
30,2025-06-08 15:00:00,48.2,open,open 3,Cottonwood Creek
31,2025-06-08 16:00:00,49.8,open,open 3,Cottonwood Creek
32,2025-06-08 17:00:00,48.3,open,open 3,Cottonwood Creek
33,2025-06-08 18:00:00,45.6,open,open 3,Cottonwood Creek
34,2025-06-08 19:00:00,39.9,open,open 3,Cottonwood Creek
35,2025-06-08 20:00:00,35.1,open,open 3,Cottonwood Creek
36,2025-06-08 21:00:00,32.7,open,open 3,Cottonwood Creek
37,2025-06-08 22:00:00,31.2,open,open 3,Cottonwood Creek
38,2025-06-08 23:00:00,31.0,open,open 3,Cottonwood Creek
39,2025-06-09 00:00:00,28.4,open,open 3,Cottonwood Creek
40,2025-06-09 01:00:00,27.0,open,open 3,Cottonwood Creek
41,2025-06-09 02:00:00,26.0,open,open 3,Cottonwood Creek
42,2025-06-09 03:00:00,24.9,open,open 3,Cottonwood Creek
43,2025-06-09 04:00:00,24.2,open,open 3,Cottonwood Creek
44,2025-06-09 05:00:00,23.3,open,open 3,Cottonwood Creek
45,2025-06-09 06:00:00,23.4,open,open 3,Cottonwood Creek
46,2025-06-09 07:00:00,27.0,open,open 3,Cottonwood Creek
47,2025-06-09 08:00:00,33.4,open,open 3,Cottonwood Creek
48,2025-06-09 09:00:00,38.1,open,open 3,Cottonwood Creek
49,2025-06-09 10:00:00,42.0,open,open 3,Cottonwood Creek
50,2025-06-09 11:00:00,44.7,open,open 3,Cottonwood Creek
51,2025-06-09 12:00:00,46.8,open,open 3,Cottonwood Creek
52,2025-06-09 13:00:00,47.9,open,open 3,Cottonwood Creek
53,2025-06-09 14:00:00,49.3,open,open 3,Cottonwood Creek
54,2025-06-09 15:00:00,49.7,open,open 3,Cottonwood Creek
55,2025-06-09 16:00:00,50.1,open,open 3,Cottonwood Creek
56,2025-06-09 17:00:00,49.2,open,open 3,Cottonwood Creek
57,2025-06-09 18:00:00,46.7,open,open 3,Cottonwood Creek
58,2025-06-09 19:00:00,40.5,open,open 3,Cottonwood Creek
59,2025-06-09 20:00:00,36.0,open,open 3,Cottonwood Creek
60,2025-06-09 21:00:00,33.5,open,open 3,Cottonwood Creek
61,2025-06-09 22:00:00,33.0,open,open 3,Cottonwood Creek
62,2025-06-09 23:00:00,31.9,open,open 3,Cottonwood Creek
63,2025-06-10 00:00:00,30.5,open,open 3,Cottonwood Creek
64,2025-06-10 01:00:00,29.8,open,open 3,Cottonwood Creek
65,2025-06-10 02:00:00,28.6,open,open 3,Cottonwood Creek
66,2025-06-10 03:00:00,26.9,open,open 3,Cottonwood Creek
67,2025-06-10 04:00:00,25.9,open,open 3,Cottonwood Creek
68,2025-06-10 05:00:00,25.9,open,open 3,Cottonwood Creek
69,2025-06-10 06:00:00,25.5,open,open 3,Cottonwood Creek
70,2025-06-10 07:00:00,28.9,open,open 3,Cottonwood Creek
71,2025-06-10 08:00:00,34.6,open,open 3,Cottonwood Creek
72,2025-06-10 09:00:00,39.2,open,open 3,Cottonwood Creek
73,2025-06-10 10:00:00,42.7,open,open 3,Cottonwood Creek
74,2025-06-10 11:00:00,45.0,open,open 3,Cottonwood Creek
75,2025-06-10 12:00:00,46.1,open,open 3,Cottonwood Creek
76,2025-06-10 13:00:00,48.1,open,open 3,Cottonwood Creek
77,2025-06-10 14:00:00,48.6,open,open 3,Cottonwood Creek
78,2025-06-10 15:00:00,48.8,open,open 3,Cottonwood Creek
79,2025-06-10 16:00:00,49.2,open,open 3,Cottonwood Creek
80,2025-06-10 17:00:00,47.5,open,open 3,Cottonwood Creek
81,2025-06-10 18:00:00,46.0,open,open 3,Cottonwood Creek
82,2025-06-10 19:00:00,40.8,open,open 3,Cottonwood Creek
83,2025-06-10 20:00:00,35.9,open,open 3,Cottonwood Creek
84,2025-06-10 21:00:00,33.8,open,open 3,Cottonwood Creek
85,2025-06-10 22:00:00,32.7,open,open 3,Cottonwood Creek
86,2025-06-10 23:00:00,32.1,open,open 3,Cottonwood Creek
87,2025-06-11 00:00:00,31.2,open,open 3,Cottonwood Creek
88,2025-06-11 01:00:00,30.1,open,open 3,Cottonwood Creek
89,2025-06-11 02:00:00,28.5,open,open 3,Cottonwood Creek
90,2025-06-11 03:00:00,27.4,open,open 3,Cottonwood Creek
91,2025-06-11 04:00:00,26.5,open,open 3,Cottonwood Creek
92,2025-06-11 05:00:00,25.6,open,open 3,Cottonwood Creek
93,2025-06-11 06:00:00,25.1,open,open 3,Cottonwood Creek
94,2025-06-11 07:00:00,28.3,open,open 3,Cottonwood Creek
95,2025-06-11 08:00:00,34.5,open,open 3,Cottonwood Creek
96,2025-06-11 09:00:00,39.1,open,open 3,Cottonwood Creek
97,2025-06-11 10:00:00,43.3,open,open 3,Cottonwood Creek
98,2025-06-11 11:00:00,45.9,open,open 3,Cottonwood Creek
99,2025-06-11 12:00:00,47.5,open,open 3,Cottonwood Creek
100,2025-06-11 13:00:00,47.8,open,open 3,Cottonwood Creek
101,2025-06-11 14:00:00,49.0,open,open 3,Cottonwood Creek
102,2025-06-11 15:00:00,50.0,open,open 3,Cottonwood Creek
103,2025-06-11 16:00:00,50.1,open,open 3,Cottonwood Creek
104,2025-06-11 17:00:00,48.5,open,open 3,Cottonwood Creek
105,2025-06-11 18:00:00,46.1,open,open 3,Cottonwood Creek
106,2025-06-11 19:00:00,41.7,open,open 3,Cottonwood Creek
107,2025-06-11 20:00:00,36.5,open,open 3,Cottonwood Creek
108,2025-06-11 21:00:00,34.5,open,open 3,Cottonwood Creek
109,2025-06-11 22:00:00,33.0,open,open 3,Cottonwood Creek
110,2025-06-11 23:00:00,32.5,open,open 3,Cottonwood Creek
111,2025-06-12 00:00:00,31.6,open,open 3,Cottonwood Creek
112,2025-06-12 01:00:00,29.6,open,open 3,Cottonwood Creek
113,2025-06-12 02:00:00,28.2,open,open 3,Cottonwood Creek
114,2025-06-12 03:00:00,27.3,open,open 3,Cottonwood Creek
115,2025-06-12 04:00:00,26.3,open,open 3,Cottonwood Creek
116,2025-06-12 05:00:00,25.3,open,open 3,Cottonwood Creek
117,2025-06-12 06:00:00,25.1,open,open 3,Cottonwood Creek
118,2025-06-12 07:00:00,28.8,open,open 3,Cottonwood Creek
119,2025-06-12 08:00:00,35.0,open,open 3,Cottonwood Creek
120,2025-06-12 09:00:00,39.8,open,open 3,Cottonwood Creek
121,2025-06-12 10:00:00,43.1,open,open 3,Cottonwood Creek
122,2025-06-12 11:00:00,46.1,open,open 3,Cottonwood Creek
123,2025-06-12 12:00:00,47.2,open,open 3,Cottonwood Creek
124,2025-06-12 13:00:00,49.1,open,open 3,Cottonwood Creek
125,2025-06-12 14:00:00,50.3,open,open 3,Cottonwood Creek
126,2025-06-12 15:00:00,51.2,open,open 3,Cottonwood Creek
127,2025-06-12 16:00:00,49.5,open,open 3,Cottonwood Creek
128,2025-06-12 17:00:00,47.0,open,open 3,Cottonwood Creek
129,2025-06-12 18:00:00,45.6,open,open 3,Cottonwood Creek
130,2025-06-12 19:00:00,40.5,open,open 3,Cottonwood Creek
131,2025-06-12 20:00:00,35.8,open,open 3,Cottonwood Creek
132,2025-06-12 21:00:00,33.7,open,open 3,Cottonwood Creek
133,2025-06-12 22:00:00,32.2,open,open 3,Cottonwood Creek
134,2025-06-12 23:00:00,30.7,open,open 3,Cottonwood Creek
135,2025-06-13 00:00:00,29.9,open,open 3,Cottonwood Creek
136,2025-06-13 01:00:00,28.1,open,open 3,Cottonwood Creek
137,2025-06-13 02:00:00,26.2,open,open 3,Cottonwood Creek
138,2025-06-13 03:00:00,26.5,open,open 3,Cottonwood Creek
139,2025-06-13 04:00:00,25.0,open,open 3,Cottonwood Creek
140,2025-06-13 05:00:00,24.0,open,open 3,Cottonwood Creek
141,2025-06-13 06:00:00,23.5,open,open 3,Cottonwood Creek
142,2025-06-13 07:00:00,27.4,open,open 3,Cottonwood Creek
143,2025-06-13 08:00:00,34.3,open,open 3,Cottonwood Creek
144,2025-06-13 09:00:00,39.3,open,open 3,Cottonwood Creek
145,2025-06-13 10:00:00,43.1,open,open 3,Cottonwood Creek
146,2025-06-13 11:00:00,45.8,open,open 3,Cottonwood Creek
147,2025-06-13 12:00:00,47.7,open,open 3,Cottonwood Creek
148,2025-06-13 13:00:00,49.3,open,open 3,Cottonwood Creek
149,2025-06-13 14:00:00,51.2,open,open 3,Cottonwood Creek
150,2025-06-13 15:00:00,50.8,open,open 3,Cottonwood Creek
151,2025-06-13 16:00:00,51.6,open,open 3,Cottonwood Creek
152,2025-06-13 17:00:00,50.9,open,open 3,Cottonwood Creek
153,2025-06-13 18:00:00,48.3,open,open 3,Cottonwood Creek
154,2025-06-13 19:00:00,42.7,open,open 3,Cottonwood Creek
155,2025-06-13 20:00:00,36.3,open,open 3,Cottonwood Creek
156,2025-06-13 21:00:00,32.9,open,open 3,Cottonwood Creek
157,2025-06-13 22:00:00,30.9,open,open 3,Cottonwood Creek
158,2025-06-13 23:00:00,29.3,open,open 3,Cottonwood Creek
159,2025-06-14 00:00:00,29.4,open,open 3,Cottonwood Creek
160,2025-06-14 01:00:00,27.7,open,open 3,Cottonwood Creek
161,2025-06-14 02:00:00,26.5,open,open 3,Cottonwood Creek
162,2025-06-14 03:00:00,25.3,open,open 3,Cottonwood Creek
163,2025-06-14 04:00:00,24.4,open,open 3,Cottonwood Creek
164,2025-06-14 05:00:00,23.7,open,open 3,Cottonwood Creek
165,2025-06-14 06:00:00,23.6,open,open 3,Cottonwood Creek
166,2025-06-14 07:00:00,27.5,open,open 3,Cottonwood Creek
167,2025-06-14 08:00:00,34.3,open,open 3,Cottonwood Creek
168,2025-06-14 09:00:00,39.3,open,open 3,Cottonwood Creek
169,2025-06-14 10:00:00,43.7,open,open 3,Cottonwood Creek
170,2025-06-14 11:00:00,47.5,open,open 3,Cottonwood Creek
171,2025-06-14 12:00:00,49.9,open,open 3,Cottonwood Creek
172,2025-06-14 13:00:00,51.4,open,open 3,Cottonwood Creek
173,2025-06-14 14:00:00,52.3,open,open 3,Cottonwood Creek
174,2025-06-14 15:00:00,53.3,open,open 3,Cottonwood Creek
175,2025-06-14 16:00:00,53.4,open,open 3,Cottonwood Creek
176,2025-06-14 17:00:00,52.5,open,open 3,Cottonwood Creek
